product_option_value_id,product_option_id,product_id,option_id,option_value_id,quantity,subtract,price,price_prefix,points,points_prefix,weight,weight_prefix
67430,56052,48338,2660,355,0,0,0,+,0,+,0,+
67431,56052,48338,2660,356,0,0,0,+,0,+,0,+
67432,56052,48338,2660,357,0,0,10,+,0,+,0,+
67433,56052,48338,2660,358,0,0,10,+,0,+,0,+
67434,56052,48338,2660,359,0,0,10,+,0,+,0,+
67435,56052,48338,2660,360,0,0,10,+,0,+,0,+
67467,56088,48325,361,71,1000,1,0,+,0,+,0,+
67468,56088,48325,361,72,1000,1,0,+,0,+,0,+
67469,56088,48325,361,73,1000,1,0,+,0,+,0,+
67470,56088,48325,361,74,1000,1,0,+,0,+,0,+
67471,56088,48325,361,75,1000,1,1,+,0,+,0,+
67472,56088,48325,361,76,1000,1,1,+,0,+,0,+
67473,56088,48325,361,77,1000,1,1,+,0,+,0,+
67474,56088,48325,361,78,1000,1,1,+,0,+,0,+
67475,56088,48325,361,79,1000,1,1,+,0,+,0,+
67476,56091,48261,13,64,0,0,14,+,0,+,0,+
67477,56091,48261,13,62,0,0,0,+,0,+,0,+
67478,56091,48261,13,197,0,0,35,+,0,+,0,+
67489,56108,47706,361,79,1000,0,1,+,0,+,1,+
67490,56108,47706,361,77,1000,0,1,+,0,+,1,+
67491,56108,47706,361,75,1000,0,1,+,0,+,1,+
67492,56108,47706,361,76,1000,0,1,+,0,+,1,+
67493,56108,47706,361,74,1000,0,0,+,0,+,1,+
67494,56108,47706,361,73,1000,0,0,+,0,+,1,+
67495,56108,47706,361,72,1000,0,0,+,0,+,1,+
67496,56108,47706,361,71,1000,0,0,+,0,+,1,+
67497,56108,47706,361,78,1000,0,1,+,0,+,1,+
67505,56115,46231,1467,162,999,1,5,+,0,+,0,+
67506,56115,46231,1467,161,999,1,0,+,0,+,0,+
67507,56116,46231,13,204,999,1,0,+,0,+,0,+
67508,56116,46231,13,205,999,1,0,+,0,+,0,+
67516,56121,48333,2659,349,0,0,0,+,0,+,0,+
67517,56121,48333,2659,350,0,0,10,+,0,+,0,+
67518,56121,48333,2659,351,0,0,25,+,0,+,0,+
67519,56121,48333,2659,352,0,0,45,+,0,+,0,+
67522,56122,48333,2660,355,0,0,0,+,0,+,0,+
67523,56122,48333,2660,356,0,0,0,+,0,+,0,+
67524,56122,48333,2660,357,0,0,10,+,0,+,0,+
67525,56122,48333,2660,358,0,0,10,+,0,+,0,+
67526,56122,48333,2660,359,0,0,10,+,0,+,0,+
67527,56122,48333,2660,360,0,0,10,+,0,+,0,+
67574,56173,46156,361,79,1000,0,1,+,0,+,1,+
67575,56173,46156,361,77,1000,0,1,+,0,+,1,+
67576,56173,46156,361,75,1000,0,1,+,0,+,1,+
67577,56173,46156,361,76,1000,0,1,+,0,+,1,+
67578,56173,46156,361,74,1000,0,0,+,0,+,1,+
67579,56173,46156,361,73,1000,0,0,+,0,+,1,+
67580,56173,46156,361,72,1000,0,0,+,0,+,1,+
67581,56173,46156,361,71,1000,0,0,+,0,+,1,+
67582,56173,46156,361,78,1000,0,1,+,0,+,1,+
67583,56177,46157,361,79,1000,0,1,+,0,+,1,+
67584,56177,46157,361,77,1000,0,1,+,0,+,1,+
67585,56177,46157,361,75,1000,0,1,+,0,+,1,+
67586,56177,46157,361,76,1000,0,1,+,0,+,1,+
67587,56177,46157,361,74,1000,0,0,+,0,+,1,+
67588,56177,46157,361,73,1000,0,0,+,0,+,1,+
67589,56177,46157,361,72,1000,0,0,+,0,+,1,+
67590,56177,46157,361,71,1000,0,0,+,0,+,1,+
67591,56177,46157,361,78,1000,0,1,+,0,+,1,+
67668,56245,46848,13,324,1000,0,1,+,0,+,0,+
67669,56245,46848,13,425,1000,0,0,+,0,+,0,+
67670,56250,46848,1085,132,0,0,0,+,0,+,0,+
67671,56250,46848,1085,133,0,0,0,+,0,+,0,+
67674,56253,47747,361,79,1000,0,1,+,0,+,1,+
67675,56253,47747,361,77,1000,0,1,+,0,+,1,+
67676,56253,47747,361,75,1000,0,1,+,0,+,1,+
67677,56253,47747,361,76,1000,0,1,+,0,+,1,+
67678,56253,47747,361,74,1000,0,0,+,0,+,1,+
67679,56253,47747,361,73,1000,0,0,+,0,+,1,+
67680,56253,47747,361,72,1000,0,0,+,0,+,1,+
67681,56253,47747,361,71,1000,0,0,+,0,+,1,+
67682,56253,47747,361,78,1000,0,1,+,0,+,1,+
67695,56267,47648,361,79,1000,0,1,+,0,+,1,+
67696,56267,47648,361,77,1000,0,1,+,0,+,1,+
67697,56267,47648,361,75,1000,0,1,+,0,+,1,+
67698,56267,47648,361,76,1000,0,1,+,0,+,1,+
67699,56267,47648,361,74,1000,0,0,+,0,+,1,+
67700,56267,47648,361,73,1000,0,0,+,0,+,1,+
67701,56267,47648,361,72,1000,0,0,+,0,+,1,+
67702,56267,47648,361,71,1000,0,0,+,0,+,1,+
67703,56267,47648,361,78,1000,0,1,+,0,+,1,+
67704,56271,46159,361,79,1000,0,1,+,0,+,1,+
67705,56271,46159,361,77,1000,0,1,+,0,+,1,+
67706,56271,46159,361,75,1000,0,1,+,0,+,1,+
67707,56271,46159,361,76,1000,0,1,+,0,+,1,+
67708,56271,46159,361,74,1000,0,0,+,0,+,1,+
67709,56271,46159,361,73,1000,0,0,+,0,+,1,+
67710,56271,46159,361,72,1000,0,0,+,0,+,1,+
67711,56271,46159,361,71,1000,0,0,+,0,+,1,+
67712,56271,46159,361,78,1000,0,1,+,0,+,1,+
67713,56273,46160,361,79,1000,0,1,+,0,+,1,+
67714,56273,46160,361,77,1000,0,1,+,0,+,1,+
67715,56273,46160,361,75,1000,0,1,+,0,+,1,+
67716,56273,46160,361,76,1000,0,1,+,0,+,1,+
67717,56273,46160,361,74,1000,0,0,+,0,+,1,+
67718,56273,46160,361,73,1000,0,0,+,0,+,1,+
67719,56273,46160,361,72,1000,0,0,+,0,+,1,+
67720,56273,46160,361,71,1000,0,0,+,0,+,1,+
67721,56273,46160,361,78,1000,0,1,+,0,+,1,+
67756,56369,48382,2277,237,0,0,0,+,0,+,0,+
67757,56369,48382,2277,238,0,0,0,+,0,+,0,+
67761,56372,12006,955,111,0,0,0,+,0,+,0,+
67762,56372,12006,955,113,0,0,0,+,0,+,0,+
67763,56372,12006,955,105,0,0,0,+,0,+,0,+
67826,56435,48389,13,324,1000,0,0,+,0,+,1,+
67827,56435,48389,13,325,1000,0,10,+,0,+,1,+
67828,56435,48389,13,329,0,0,50,+,0,+,0,+
67829,56435,48389,13,334,0,0,70,+,0,+,0,+
67884,56502,48399,13,425,1000,0,0,+,0,+,0,+
67885,56502,48399,13,201,1000,0,45,+,0,+,0,+
67886,56502,48399,13,324,1000,0,2,+,0,+,1,+
67887,56502,48399,13,197,1000,0,50,+,0,+,0,+
67888,56502,48399,13,63,1000,0,5,+,0,+,2,+
67889,56502,48399,13,325,1000,0,10,+,0,+,2,+
67890,56502,48399,13,319,0,0,69,+,0,+,0,+
67914,56538,48403,13,324,1000,0,0,+,0,+,1,+
67915,56538,48403,13,325,1000,0,10,+,0,+,1,+
67916,56538,48403,13,329,0,0,50,+,0,+,0,+
67917,56538,48403,13,334,0,0,70,+,0,+,0,+
67922,56547,48405,13,324,1000,0,0,+,0,+,1,+
67923,56547,48405,13,325,1000,0,10,+,0,+,1,+
67924,56547,48405,13,197,0,0,50,+,0,+,0,+
67925,56547,48405,13,319,0,0,70,+,0,+,0,+
67926,56554,48406,13,324,1000,0,0,+,0,+,1,+
67927,56554,48406,13,325,1000,0,10,+,0,+,1,+
67928,56554,48406,13,197,0,0,50,+,0,+,0,+
67929,56554,48406,13,319,0,0,70,+,0,+,0,+
67930,56560,48407,13,324,1000,0,0,+,0,+,1,+
67931,56560,48407,13,325,1000,0,10,+,0,+,1,+
67932,56560,48407,13,197,0,0,50,+,0,+,0,+
67933,56560,48407,13,319,0,0,70,+,0,+,0,+
67934,56566,48408,13,324,1000,0,0,+,0,+,1,+
67935,56566,48408,13,325,1000,0,10,+,0,+,1,+
67936,56566,48408,13,197,0,0,50,+,0,+,0,+
67937,56566,48408,13,319,0,0,70,+,0,+,0,+
68041,56660,48418,955,253,0,0,0,+,0,+,0,+
68042,56660,48418,955,124,0,0,0,+,0,+,0,+
68043,56660,48418,955,116,0,0,0,+,0,+,0,+
68062,56678,48421,13,62,0,0,0,+,0,+,0,+
68063,56678,48421,13,64,0,0,56.99,+,0,+,0,+
68116,56751,48430,955,104,0,0,0,+,0,+,0,+
68117,56751,48430,955,112,0,0,0,+,0,+,0,+
68118,56751,48430,955,105,0,0,0,+,0,+,0,+
68119,56751,48430,955,111,0,0,0,+,0,+,0,+
68120,56751,48430,955,113,0,0,0,+,0,+,0,+
68121,56751,48430,955,117,0,0,0,+,0,+,0,+
68182,56810,48436,955,105,1000,1,0,+,0,+,0,+
68183,56810,48436,955,111,1000,1,0,+,0,+,0,+
68184,56810,48436,955,113,999,1,0,+,0,+,0,+
68258,54734,48032,13,201,0,0,45,+,0,+,0,+
68259,54734,48032,13,197,0,0,50,+,0,+,0,+
68318,48864,47713,13,201,0,0,45,+,0,+,0,+
68319,48864,47713,13,197,0,0,50,+,0,+,0,+
68340,54648,48273,13,201,0,0,45,+,0,+,0,+
68341,54648,48273,13,197,0,0,50,+,0,+,0,+
68344,55200,48297,13,201,0,0,45,+,0,+,0,+
68345,55200,48297,13,197,0,0,50,+,0,+,0,+
68348,54757,48086,13,201,0,0,45,-,0,+,0,+
68349,54757,48086,13,197,0,0,50,+,0,+,0,+
68352,49645,48304,13,201,0,0,48,+,0,+,0,+
68353,49645,48304,13,197,0,0,50,+,0,+,0,+
68354,51531,48285,13,201,0,0,45,+,0,+,0,+
68355,51531,48285,13,197,0,0,50,+,0,+,0,+
68410,54775,46919,13,201,0,0,47,+,0,+,0,+
68411,54775,46919,13,197,0,0,51,+,0,+,0,+
68412,54780,46918,13,201,0,0,47,+,0,+,0,+
68413,54780,46918,13,197,0,0,51,+,0,+,0,+
68416,54927,46843,13,197,0,0,51,+,0,+,0,+
68525,48134,47673,13,201,0,0,47,+,0,+,0,+
68526,48134,47673,13,197,0,0,51,+,0,+,0,+
68541,54721,47603,13,201,0,0,45,+,0,+,0,+
68542,54721,47603,13,197,0,0,50,+,0,+,0,+
68543,54727,47604,13,201,0,0,45,+,0,+,0,+
68544,54727,47604,13,197,0,0,50,+,0,+,0,+
68545,54747,47605,13,201,0,0,45,+,0,+,0,+
68546,54747,47605,13,197,0,0,50,+,0,+,0,+
68547,50696,47606,13,201,0,0,45,+,0,+,0,+
68548,50696,47606,13,197,0,0,50,+,0,+,0,+
68609,50775,48372,13,201,0,0,45,+,0,+,0,+
68610,50775,48372,13,197,0,0,50,+,0,+,0,+
68623,56855,48439,2701,435,0,0,0,+,0,+,0,+
68624,56855,48439,2701,436,0,0,4,+,0,+,0,+
68625,56855,48439,2701,437,0,0,11,+,0,+,0,+
68626,56855,48439,2701,438,0,0,5,+,0,+,0,+
68627,56855,48439,2701,439,0,0,9,+,0,+,0,+
68628,56855,48439,2701,440,0,0,16,+,0,+,0,+
68629,56855,48439,2701,441,0,0,22,+,0,+,0,+
68630,56855,48439,2701,442,0,0,32,+,0,+,0,+
68631,56855,48439,2701,443,0,0,39,+,0,+,0,+
68632,56856,48440,2701,435,0,0,0,+,0,+,0,+
68633,56856,48440,2701,436,0,0,4,+,0,+,0,+
68634,56856,48440,2701,437,0,0,11,+,0,+,0,+
68635,56856,48440,2701,438,0,0,5,+,0,+,0,+
68636,56856,48440,2701,439,0,0,9,+,0,+,0,+
68637,56856,48440,2701,440,0,0,16,+,0,+,0,+
68638,56856,48440,2701,441,0,0,22,+,0,+,0,+
68639,56856,48440,2701,442,0,0,32,+,0,+,0,+
68640,56856,48440,2701,443,0,0,39,+,0,+,0,+
68694,56909,48448,1477,448,0,0,0,+,0,+,0,+
68696,56909,48448,1477,450,0,0,20.04,+,0,+,0,+
68697,56911,48448,2277,237,0,0,0,+,0,+,0,+
68698,56911,48448,2277,238,0,0,0,+,0,+,0,+
68699,56912,48449,1477,448,0,0,0,+,0,+,0,+
68701,56912,48449,1477,450,0,0,20.04,+,0,+,0,+
68704,56916,48449,2277,237,0,0,0,+,0,+,0,+
68705,56916,48449,2277,238,0,0,0,+,0,+,0,+
68787,56926,48454,1477,469,0,0,0,+,0,+,0,+
68788,56926,48454,1477,470,0,0,50,+,0,+,0,+
68789,56926,48454,1477,471,0,0,150,+,0,+,0,+
68790,56926,48454,1477,472,0,0,100,+,0,+,0,+
68791,56926,48454,1477,473,0,0,250,+,0,+,0,+
68792,56926,48454,1477,474,0,0,400,+,0,+,0,+
68793,56926,48454,1477,475,0,0,150,+,0,+,0,+
68794,56926,48454,1477,476,0,0,350,+,0,+,0,+
68795,56926,48454,1477,477,0,0,550,+,0,+,0,+
68797,56926,48454,1477,478,0,0,0,+,0,+,0,+
68798,56926,48454,1477,479,0,0,50,+,0,+,0,+
68799,56926,48454,1477,480,0,0,100,+,0,+,0,+
68800,56926,48454,1477,481,0,0,150,+,0,+,0,+
68801,56926,48454,1477,482,0,0,150,+,0,+,0,+
68802,56926,48454,1477,483,0,0,250,+,0,+,0,+
68803,56926,48454,1477,484,0,0,350,+,0,+,0,+
68804,56926,48454,1477,485,0,0,400,+,0,+,0,+
68806,56926,48454,1477,486,0,0,550,+,0,+,0,+
68822,56930,48458,1477,473,0,0,0,+,0,+,4,+
68823,56930,48458,1477,476,0,0,3,+,0,+,99,+
68824,56930,48458,1477,477,0,0,60,+,0,+,99,+
68885,56934,48462,1477,469,0,0,0,+,0,+,0,+
68886,56934,48462,1477,470,0,0,32,+,0,+,0,+
68887,56934,48462,1477,471,0,0,96,+,0,+,0,+
68888,56934,48462,1477,472,0,0,64,+,0,+,0,+
68889,56934,48462,1477,473,0,0,160,+,0,+,0,+
68890,56934,48462,1477,474,0,0,256,+,0,+,0,+
68891,56934,48462,1477,475,0,0,96,+,0,+,0,+
68892,56934,48462,1477,476,0,0,224,+,0,+,0,+
68893,56934,48462,1477,477,0,0,352,+,0,+,0,+
68901,56944,48456,2383,497,1000,0,0,+,0,+,4,+
68902,56944,48456,2383,498,1000,0,55,+,0,+,4,+
68904,56945,48464,2383,498,210,0,0,+,0,+,4,+
68923,56960,48470,2383,506,1000,0,40,+,0,+,4,+
68924,56960,48470,2383,490,1000,0,29,+,0,+,4,+
68925,56960,48470,2383,489,1000,0,0,+,0,+,4,+
68926,56960,48470,2383,491,1000,0,31,+,0,+,99,+
68927,56960,48470,2383,503,1000,0,55,+,0,+,99,+
68928,56960,48470,2383,504,1000,0,55,+,0,+,99,+
68929,56960,48470,2383,492,1000,0,55,+,0,+,99,+
68930,56960,48470,2383,493,1000,0,199,+,0,+,99,+
68931,56961,48471,2700,389,10,1,10,+,0,+,4,+
68932,56961,48471,2700,390,10,1,20,+,0,+,8,+
68934,56963,48472,1477,469,0,0,0,+,0,+,0,+
68935,56963,48472,1477,470,0,0,6,+,0,+,0,+
68936,56963,48472,1477,471,0,0,59,+,0,+,0,+
68937,56963,48472,1477,472,0,0,10,+,0,+,0,+
68938,56963,48472,1477,473,0,0,91,+,0,+,0,+
68939,56963,48472,1477,474,0,0,139,+,0,+,0,+
68940,56963,48472,1477,475,0,0,59,+,0,+,0,+
68941,56963,48472,1477,476,0,0,123,+,0,+,0,+
68942,56963,48472,1477,477,0,0,184,+,0,+,0,+
68944,56963,48472,1477,478,0,0,1,+,0,+,0,+
